,Unnamed: 0.1,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO,institute_uri,stage
271,271,271,F.P.S.M. Delegation,"Via Bresadola, 6",0461-823359,,trento.cristore.segretario@fpsm.tn.it,,trento.cristore.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CRISTO RE -TRENTO,29986,/Scuole/Scuola-dell-infanzia-di-Cristo-Re-Trento2,162,Trento,SCUOLA DELL'INFANZIA DI CRISTO RE -TRENTO,Kindergarten
272,272,272,F.P.S.M. Delegation,"Via S Biagio, 30",0464-395693,,crosano.segretario@fpsm.tn.it,,crosano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CROSANO,29988,/Scuole/Scuola-dell-infanzia-di-Crosano2,163,Brentonico,SCUOLA DELL'INFANZIA DI CROSANO,Kindergarten
273,273,273,F.P.S.M. Delegation,"Via Garibaldi, 33",0463-437181,,dambel.presidente@fpsm.tn.it,,dambel.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI DAMBEL,29990,/Scuole/Scuola-dell-infanzia-di-Dambel2,164,Dambel,SCUOLA DELL'INFANZIA DI DAMBEL,Kindergarten
274,274,274,F.P.S.M. Delegation,"Via Alla Chiesa - Dimaro, 26",0463-974301,,dimaro.contabile@fpsm.tn.it,,dimaro.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI DIMARO,29996,/Scuole/Scuola-dell-infanzia-di-Dimaro2,165,Dimaro Folgarida,SCUOLA DELL'INFANZIA DI DIMARO,Kindergarten
275,275,275,F.P.S.M. Delegation,"Via Perlaia - Faver, 17",+39 328 7310914,,faver.presidente@fpsm.tn.it,,faver.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FAVER,29998,/Scuole/Scuola-dell-infanzia-di-Faver2,166,Altavalle,SCUOLA DELL'INFANZIA DI FAVER,Kindergarten
276,276,276,F.P.S.M. Delegation,"Piazza S Sebastiano, 24",0465-735129,,fiave.contabile@fpsm.tn.it,,fiave.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FIAVÈ,30000,/Scuole/Scuola-dell-infanzia-di-Fiave2,167,Fiavè,SCUOLA DELL'INFANZIA DI FIAVÈ,Kindergarten
277,277,277,F.P.S.M. Delegation,"Viale Marconi - Pieve, 1",0439-762196,0439764911,fiera.presidente@fpsm.tn.it,,fiera.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FIERA DI PRIMIERO,30002,/Scuole/Scuola-dell-infanzia-di-Fiera-di-Primiero2,168,Primiero San Martino di Castrozza,SCUOLA DELL'INFANZIA DI FIERA DI PRIMIERO,Kindergarten
278,278,278,F.P.S.M. Delegation,"Piazza Don Stefenelli - Fondo, 5",0463-831254,,fondo.contabile@fpsm.tn.it,,fondo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FONDO,30004,/Scuole/Scuola-dell-infanzia-di-Fondo2,169,Borgo d'Anaunia,SCUOLA DELL'INFANZIA DI FONDO,Kindergarten
279,279,279,F.P.S.M. Delegation,"Via Del Borgolet, 16",0461-849351,,fornace.presidente@fpsm.tn.it,,fornace.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FORNACE,30006,/Scuole/Scuola-dell-infanzia-di-Fornace2,170,Fornace,SCUOLA DELL'INFANZIA DI FORNACE,Kindergarten
280,280,280,F.P.S.M. Delegation,"Via S Anna, 9",0461-990296,,gardolo.segretario@fpsm.tn.it,,gardolo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI GARDOLO,30008,/Scuole/Scuola-dell-infanzia-di-Gardolo2,171,Trento,SCUOLA DELL'INFANZIA DI GARDOLO,Kindergarten
281,281,281,Provincial,"Via della Toresèla, 1",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85806N,"SCUOLA PRIMARIA ""A. DEGASPERI"" SARDAGNA",29704,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
282,282,282,Provincial,"Via Schmid, 4",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85802D,"SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO",29705,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
283,283,283,Provincial,"Via Stoppani, 3",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85801C,"SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO",29706,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
284,284,284,Provincial,"Via Canelli - Sopramonte, 1",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85805L,"SCUOLA PRIMARIA ""S. PERTINI"" SOPRAMONTE",29707,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
285,285,285,Provincial,"Localita La Vela, 3",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85803E,"SCUOLA PRIMARIA ""SAN VIGILIO"" VELA",29708,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
286,286,286,Provincial,"Via di Coltura, 7",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85804G,SCUOLA PRIMARIA CADINE,29709,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Primary School
287,287,287,Provincial,"Corso Buonarroti, 50",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNMM85801B,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO",29710,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento,TNIC85800A,Middle School
288,288,288,Provincial,"Via Serafini - Madonna di Campiglio, 9",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834054,"SCUOLA PRIMARIA ""G. B. RIGHI"" MADONNA DI CAMPIGLIO",29718,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Tre Ville,TNIC83400T,Primary School
289,289,289,Provincial,"Via Collini Borciol, 18",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834043,"SCUOLA PRIMARIA ""N. BOLOGNINI"" PINZOLO",29719,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Pinzolo,TNIC83400T,Primary School
290,290,290,Provincial,"Frazione Fisto, 112",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834065,"SCUOLA PRIMARIA ""S. MASSARI"" SPIAZZO RENDENA",29720,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Spiazzo,TNIC83400T,Primary School
291,291,291,Provincial,"Via Regina Elena, 43",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE83401X,"SCUOLA PRIMARIA ""T. GIUSTINA"" CADERZONE",29721,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Caderzone Terme,TNIC83400T,Primary School
292,292,292,Provincial,"Via Presanella, 23",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834032,"SCUOLA PRIMARIA ""V. GABRIOTTI"" GIUSTINO",29722,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Giustino,TNIC83400T,Primary School
293,293,293,Provincial,"Via Verdi, 18/B",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834021,SCUOLA PRIMARIA CARISOLO,29723,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Carisolo,TNIC83400T,Primary School
294,294,294,Provincial,"Via Dare - Dare, 111",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834076,SCUOLA PRIMARIA DARE',29724,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Porte di Rendena,TNIC83400T,Primary School
295,295,295,Provincial,"Frazione Fisto, 112",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83402X,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. DE AVERARIA"" SPIAZZO RENDENA",29725,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Spiazzo,TNIC83400T,Middle School
296,296,296,Provincial,"Via Serafini - Madonna di Campiglio, 9",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM834031,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. RIGHI"" MADONNA DI CAMPIGLIO",29726,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Tre Ville,TNIC83400T,Middle School
297,297,297,Provincial,"Via Collini Borciol, 18",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83401V,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. DA VINCI"" PINZOLO",29727,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Pinzolo,TNIC83400T,Middle School
298,298,298,Provincial,"Piazza Maria Assunta - Calavino, 1",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84405P,SCUOLA PRIMARIA CALAVINO,29729,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Madruzzo,TNIC84400C,Primary School
299,299,299,Provincial,"Via Don Negri, 21",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84406Q,SCUOLA PRIMARIA CAVEDINE,29730,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine,TNIC84400C,Primary School
300,300,300,Provincial,"Piazza Repubblica, 1",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84409V,SCUOLA PRIMARIA DRO,29731,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro,TNIC84400C,Primary School
301,301,301,Provincial,"Piazza Mercato,",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE844101,SCUOLA PRIMARIA PIETRAMURATA,29732,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro,TNIC84400C,Primary School
302,302,302,Provincial,"Via Caffaro - Sarche - Calavino, 2",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84401E,SCUOLA PRIMARIA SARCHE CALAVINO,29733,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Madruzzo,TNIC84400C,Primary School
303,303,303,Provincial,"Via Degasperi - Terlago, 5",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84402G,SCUOLA PRIMARIA TERLAGO,29734,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi,TNIC84400C,Primary School
304,304,304,Provincial,"Via Roma - Vezzano, 3",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84403L,SCUOLA PRIMARIA VEZZANO,29735,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi,TNIC84400C,Primary School
305,305,305,Provincial,"Via Don Negri, 21",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84407R,SCUOLA PRIMARIA VIGO CAVEDINE,29736,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine,TNIC84400C,Primary School
306,306,306,Provincial,"Via XXV Aprile, 7",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84402E,"SCUOLA SECONDARIA DI PRIMO GRADO ""C. MADRUZZO"" CAVEDINE",29737,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine,TNIC84400C,Middle School
307,307,307,Provincial,"Via S Antonio, 17",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84403G,"SCUOLA SECONDARIA DI PRIMO GRADO ""NUOVA EUROPA"" DRO",29738,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro,TNIC84400C,Middle School
308,308,308,Provincial,"Via Roma - Vezzano, 3",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84401D,"SCUOLA SECONDARIA DI PRIMO GRADO ""S. BELLESINI"" VEZZANO",29739,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi,TNIC84400C,Middle School
309,309,309,Provincial,"Via dei Concei - Enguiso - Concei, 27",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80601Q,"SCUOLA PRIMARIA ""O. FERRARI"" ENGUISO",29741,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro,TNIC80600N,Primary School
310,310,310,Provincial,"Via Sartori - Molina di Ledro, 27",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80602R,SCUOLA PRIMARIA MOLINA DI LEDRO,29742,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro,TNIC80600N,Primary School
311,311,311,Provincial,"Piazza Milin - Tiarno di Sopra, 14",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80603T,SCUOLA PRIMARIA TIARNO DI SOPRA,29743,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro,TNIC80600N,Primary School
312,312,312,Provincial,"Via Falcone e Borsellino - Bezzecca, 2",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNMM80601P,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. GARIBALDI"" BEZZECCA",29744,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro,TNIC80600N,Middle School
313,313,313,Provincial,"Via Venezia - Bosentino, 12/A",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE803029,"SCUOLA PRIMARIA ""A. FOGAZZARO"" VATTARO",29746,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana,TNIC803006,Primary School
314,314,314,Provincial,"Via Don Rossi - Centa San Nicolo, 4",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE80303A,"SCUOLA PRIMARIA ""DON T. SEGNANA"" CENTA SAN NICOLO'",29747,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana,TNIC803006,Primary School
315,315,315,Provincial,"Via Garibaldi - Vigolo Vattaro, 8",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE803018,SCUOLA PRIMARIA VIGOLO VATTARO,29748,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana,TNIC803006,Primary School
316,316,316,Provincial,"Via Garibaldi - Vigolo Vattaro, 8",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNMM803017,SCUOLA SECONDARIA DI PRIMO GRADO VIGOLO VATTARO,29749,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana,TNIC803006,Middle School
317,317,317,Provincial,"Via Romani, 12",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE84606B,"SCUOLA PRIMARIA ""L. VICENTINI"" NOMI",29751,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Nomi,TNIC846004,Primary School
318,318,318,Provincial,"Via Stockstadt Am Rhein, 9",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE846038,"SCUOLA PRIMARIA ""P. LODRON"" VILLA LAGARINA",29752,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Villa Lagarina,TNIC846004,Primary School
319,319,319,Provincial,"Piazzale Colonello Angheben, 5",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE846027,"SCUOLA PRIMARIA ""R. GALVAGNI"" POMAROLO",29753,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Pomarolo,TNIC846004,Primary School
320,320,320,Provincial,"Via Verdi, 44",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE846016,SCUOLA PRIMARIA NOGAREDO,29754,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Nogaredo,TNIC846004,Primary School
321,321,321,Provincial,"Via Stockstadt Am Rhein, 3",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNMM846015,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. FRANK"" VILLA LAGARINA",29755,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Villa Lagarina,TNIC846004,Middle School
322,322,322,Provincial,"Via Dei Mori, 2",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNEE817038,"SCUOLA PRIMARIA ""A. GIRARDI"" FORNACE",29512,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Fornace,TNIC817004,Primary School
323,323,323,Provincial,"Via Telvana, 6",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNEE817016,"SCUOLA PRIMARIA ""G. B. BORSIERI"" CIVEZZANO",29513,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Civezzano,TNIC817004,Primary School
324,324,324,Provincial,"Via Manzoni, 4",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNEE817049,SCUOLA PRIMARIA ALBIANO,29514,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Albiano,TNIC817004,Primary School
325,325,325,Provincial,"Frazione Cogatti,",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNEE817027,SCUOLA PRIMARIA SEREGNANO CIVEZZANO,29515,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Civezzano,TNIC817004,Primary School
326,326,326,Provincial,"Via Murialdo, 27",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNMM817015,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. ALESSANDRINI"" CIVEZZANO",29516,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Civezzano,TNIC817004,Middle School
327,327,327,Provincial,"Via Manzoni, 10",+39 0461 858485,+39 0461 858901,ic.civezzano@pec.provincia.tn.it,dir.i.c.civezzano@scuole.provincia.tn.it,segr.i.c.civezzano@scuole.provincia.tn.it,http://www.iccivezzano.eu,TNMM817026,SCUOLA SECONDARIA DI PRIMO GRADO ALBIANO,29517,/Scuole/ISTITUTO-COMPRENSIVO-CIVEZZANO2,178,Albiano,TNIC817004,Middle School
328,328,328,Provincial,"Via La Marmora - Condino, 13",+39 0465 686039,+39 0465 687076,ic.chiese-storo@pec.provincia.tn.it,dir.ic.chiese@scuole.provincia.tn.it,segr.ic.chiese@scuole.provincia.tn.it,http://www.istitutodelchiese.it,TNEE838039,"SCUOLA PRIMARIA ""G. PAPALEONI"" CONDINO",29524,/Scuole/ISTITUTO-COMPRENSIVO-DEL-CHIESE-Don-L.-Milani2,179,Borgo Chiese,TNIC838005,Primary School
329,329,329,Provincial,"Via Papaleoni, 5",+39 0465 686039,+39 0465 687076,ic.chiese-storo@pec.provincia.tn.it,dir.ic.chiese@scuole.provincia.tn.it,segr.ic.chiese@scuole.provincia.tn.it,http://www.istitutodelchiese.it,TNEE83804A,"SCUOLA PRIMARIA ""PADRE C. GNESOTTI"" STORO",29525,/Scuole/ISTITUTO-COMPRENSIVO-DEL-CHIESE-Don-L.-Milani2,179,Storo,TNIC838005,Primary School
330,330,330,Provincial,"Via Fiera - Creto - Pieve di Bono, 1",+39 0465 674049,+39 0465 687076,ic.chiese-storo@pec.provincia.tn.it,dir.ic.chiese@scuole.provincia.tn.it,segr.ic.chiese@scuole.provincia.tn.it,http://www.istitutodelchiese.it,TNEE83808E,SCUOLA PRIMARIA PIEVE DI BONO - CRETO,29526,/Scuole/ISTITUTO-COMPRENSIVO-DEL-CHIESE-Don-L.-Milani2,179,Pieve di Bono-Prezzo,TNIC838005,Primary School
331,331,331,Provincial,"Via XXIV Maggio, 115",+39 0465 686039,+39 0465 687076,ic.chiese-storo@pec.provincia.tn.it,dir.ic.chiese@scuole.provincia.tn.it,segr.ic.chiese@scuole.provincia.tn.it,http://www.istitutodelchiese.it,TNEE83806C,SCUOLA PRIMARIA STORO - LODRONE,29527,/Scuole/ISTITUTO-COMPRENSIVO-DEL-CHIESE-Don-L.-Milani2,179,Storo,TNIC838005,Primary School
332,332,332,Provincial,"Via Papaleoni, 5",+39 0465 686039,+39 0465 687076,ic.chiese-storo@pec.provincia.tn.it,dir.ic.chiese@scuole.provincia.tn.it,segr.ic.chiese@scuole.provincia.tn.it,http://www.istitutodelchiese.it,TNMM838016,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. LEOPARDI"" STORO",29528,/Scuole/ISTITUTO-COMPRENSIVO-DEL-CHIESE-Don-L.-Milani2,179,Storo,TNIC838005,Middle School
