,school_id,miur_code,text_review,school_name
404,29884,TNPM01000X,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
405,29884,TNPM01000X,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
406,29884,TNPM01000X,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
407,29884,TNPM01000X,5 stelle perchè la connessione va veloce in quella scuola :),LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
408,29884,TNPM01000X,Er sugo sgravato,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
409,29884,TNPM01000X,Ci gira gente losca,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
410,29885,TNPM010509,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
411,29885,TNPM010509,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
412,29885,TNPM010509,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
413,29885,TNPM010509,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
414,29885,TNPM010509,5 stelle perchè la connessione va veloce in quella scuola :),LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
415,29885,TNPM010509,Er sugo sgravato,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
416,29885,TNPM010509,Ci gira gente losca,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
417,29894,TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'",LICEO DELLE SCIENZE UMANE
418,29894,TNPM02000E,molto bel edificio con vista mare,LICEO DELLE SCIENZE UMANE
419,29894,TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.",LICEO DELLE SCIENZE UMANE
420,29895,TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
421,29895,TNPM02000E,molto bel edificio con vista mare,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
422,29895,TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
423,29897,TNPC04000G,Edificio antico posizionato in centro città è un liceo classico,LICEO CLASSICO
424,29897,TNPC04000G,Ti viene l'ebola se entri,LICEO CLASSICO
425,29897,TNPC04000G,Scuola impegnativa ma molto bella e da tante soddisfazioni,LICEO CLASSICO
426,29897,TNPC04000G,"Fortunati Voi che frequentate questo storico eminente Istituto che Cesare Battisti ebbe annoverato tra i suoi illustri allievi, Eroe indimenticato...",LICEO CLASSICO
427,29897,TNPC04000G,"Alla fine non sanno scrivere dei messaggi su WhatsApp, fare semplici calcoli e non sanno il significato di ""nessuno""",LICEO CLASSICO
428,29897,TNPC04000G,"Accoglienza che lascia desiderare, poche attrazioni all'interno",LICEO CLASSICO
429,29897,TNPC04000G,Da visitare la Biblioteca al secondo piano.,LICEO CLASSICO
430,29897,TNPC04000G,medio,LICEO CLASSICO
431,29897,TNPC04000G,(Traduzione di Google) Oh!(Originale)Wow,LICEO CLASSICO
432,29901,TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro",LICEO SCIENTIFICO
433,29901,TNPS01000V,Ottima scuola,LICEO SCIENTIFICO
434,29901,TNPS01000V,ci sono persone strane. Sconsigliata,LICEO SCIENTIFICO
435,29901,TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,LICEO SCIENTIFICO
436,29901,TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,LICEO SCIENTIFICO
437,29901,TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,LICEO SCIENTIFICO
438,29901,TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...",LICEO SCIENTIFICO
439,29901,TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,LICEO SCIENTIFICO
440,29901,TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,LICEO SCIENTIFICO
441,29901,TNPS01000V,Ottimo istituto,LICEO SCIENTIFICO
442,29901,TNPS01000V,Architettura e parco notevoli,LICEO SCIENTIFICO
443,29901,TNPS01000V,Gucci,LICEO SCIENTIFICO
444,29901,TNPS01000V,👍🏻,LICEO SCIENTIFICO
445,29902,TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
446,29902,TNPS01000V,Ottima scuola,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
447,29902,TNPS01000V,ci sono persone strane. Sconsigliata,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
448,29902,TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
449,29902,TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
450,29902,TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
451,29902,TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
452,29902,TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
453,29902,TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
454,29902,TNPS01000V,Ottimo istituto,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
455,29902,TNPS01000V,Architettura e parco notevoli,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
456,29902,TNPS01000V,Gucci,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
457,29902,TNPS01000V,👍🏻,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
458,29906,TNPS02000D,"Locus amoenus decantato da Dante nel quinto canto del paradiso, ove trascorrere gaiamente il quinquennio aureo adolescenziale comunemente chiamato liceo, allietando la propria mens e trotterellando nei corridoi cantando odi barbare e inchinandosi innanzi ai precettori senili, che sorvegliano i giovinetti ignari del fantasma di Ugo Rossi, il quale quando il sol si cheta si aggira nei meandri della città e durante il dì miete centinaia di vittime, in procinto di allacciarsi le scarpe o di acquistare con danaro familiare krapfen sovrapprezzati, mediante un colpo alla nuca preceduto dal grido ""Allah è al bar"", che crea un' irrequietezza della plebe e una diaspora dei paparazzi islamici, muniti di videocamera e alla ricerca del proprio idolo. Grazie a questa tecnica che Ugo ha imparato nelle forze speciali egli non è mai stato scovato, ma ora che ne avete contezza è opportuno prestare attenzione ai momenti di sgomento generale, poiché il fantasma si potrebbe presentare, e voi dovrete evocare il prof. Carapella, che lo farà sparire con una rivoltella. Lode al Dio Rah, Re del sole, ad Akhenaton ed Hatshepsut.Locus amoenus decantato da Dante nel quinto canto del paradiso, ove trascorrere gaiamente il quinquennio aureo adolescenziale comunemente chiamato liceo, allietando la propria mens e trotterellando nei corridoi cantando odi barbare e …Altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
459,29906,TNPS02000D,"Mi avete rovinato la vita, grazie per non avermi dato un futuro e parlo da persona che si è impegnata (mai bocciato) ed è passata con l'80.Professori con pregiudizi che invece di aiutare lo studente fanno il contrario cercano di metterti i bastoni tra le ruote pur di non riconoscere le qualità individuali dell'alunno.Dopo questa esperienza scolastica ho avuto seri problemi psicologici (tra cui una forte depressione) che si sono riversati anche sui miei cari e familiari. Dopo due anni di psicoterapia (anche con l'aiuto di psicofarmaci pesanti) ancora ne risento.Ero un ragazzo brillante e intuitivo così mi descrivevano gli unici due prof che stimavo (Prof.Bertoni e Prof.essa Benini) i quali son sempre stati dalla mia parte (questo anche per dire che delle eccezioni c'erano ma non sono bastate).Mi avete rovinato la vita, grazie per non avermi dato un futuro e parlo da persona che si è impegnata (mai bocciato) ed è passata con l'80.Professori con pregiudizi che invece di aiutare lo studente fanno il contrario …Altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
460,29906,TNPS02000D,"Come studente del liceo, mi trovo molto bene. Il clima che si crea con i compagni é ottimo e instautare rapporti di amicizia é altrettanto facile.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
461,29906,TNPS02000D,"Non veniteci,Ci chiudono e ci tengono in cantina, ci fanno ascoltare ultimo e mangiare pizza con ananas, i prof sono ritardati, non andateci",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
462,29906,TNPS02000D,La scuola mi piace ma non l'ho mai frequentata,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
463,29906,TNPS02000D,"Consigliato come liceo, buon ambiente di lavoro e attrezzature all'avanguardia.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
464,29906,TNPS02000D,"il migliore liceo d'ITALIA, se non d'Europa o addirittura del mondo!",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
465,29906,TNPS02000D,"Strutture e attrezzature all'avanguardia, professori giovani e preparati!",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
466,29906,TNPS02000D,Uno dei migliori luoghi in cui crescere,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
467,29906,TNPS02000D,Ambiente professionale !,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
468,29906,TNPS02000D,molto bello,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
469,29906,TNPS02000D,Ottimo liceo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
470,29906,TNPS02000D,Bel colletivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
471,29906,TNPS02000D,(Traduzione di Google) La migliore scuola di sempre(Originale)Best school ever,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
472,29906,TNPS02000D,(Traduzione di Google) Freddo(Originale)Cool,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
473,29906,TNPS02000D,(Traduzione di Google) Troppo bestemmie(Originale)Too much bestemmie,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
474,29908,TNSD010009,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO ARTISTICO
475,29909,TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO LADINO DELLE LINGUE
476,29910,TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO SCIENTIFICO
477,29912,TNEE85003X,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"SCUOLA PRIMARIA ""DON L. GROSS"" POZZA DI FASSA"
478,29913,TNEE85001T,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"SCUOLA PRIMARIA ""G. RIZZI"" CANAZEI"
479,29919,TNRI015007,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
480,29920,TNTN01500Q,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
481,29921,TNTE045005,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
482,29922,TNFP269STA,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",SETTORE SERVIZI
483,29932,,"In una bellissa location ,una vista sulle Dolomiti di Brenta,non possono che crescere bene",SCUOLA DELL'INFANZIA DI ANDALO
484,29944,,Ottima scelta per mia figlia. Veramente soddisfatta!!!,SCUOLA DELL'INFANZIA DI BORGO SACCO
485,29944,,Ottima scuola materna.,SCUOLA DELL'INFANZIA DI BORGO SACCO
486,29946,,Ottimo posto per bambini.,SCUOLA DELL'INFANZIA DI BORGO VALSUGANA
487,30080,, Professionalità,SCUOLA DELL'INFANZIA DI PIEVE TESINO
488,30090,,"Qui i bimbi,trovano la serenità di un ambiente famigliare. Sono amati e coccolati    ",SCUOLA DELL'INFANZIA DI POVO
489,30090,,Bellissimo,SCUOLA DELL'INFANZIA DI POVO
490,30182,,Qualità e professionalità,"SCUOLA DELL'INFANZIA DI TRENTO ""PEDROTTI"""
491,30194,,Ottima scuola pubblica,"SCUOLA DELL'INFANZIA DI TRENTO COGNOLA ""B. KOFLER"""
492,30026,,Ottima scuola materna con super cuoco.,SCUOLA DELL'INFANZIA DI MADRANO
493,30026,,"Ma è una scuola elementare, non materna!!",SCUOLA DELL'INFANZIA DI MADRANO
494,30120,, Professionalità,"SCUOLA DELL'INFANZIA DI ROVERETO ""ROSMINI"""
495,30120,,E` l'asilo piu`eccezionale che ci sia,"SCUOLA DELL'INFANZIA DI ROVERETO ""ROSMINI"""
496,30120,, Professionalità,"SCUOLA DELL'INFANZIA DI ROVERETO ""ROSMINI"""
497,29704,TNEE85806N,"L'edificio, ubicato nel centro storico del paese, è stato inaugurato nel 1955.La pianta riproduce nella sua forma il profilo della lettera H, sostenuta da numerose colonne che creano due ampi spazi coperti , utilissimi per il gioco nelle giornate di pioggia.Si accede dal cortile attraverso due entrate: una ad ovest dotata di una doppia ed ampia scalinata e custodita negli orari stabiliti dal "" vigile"" e una ad est priva di barriere architettoniche ed accessibile anche ai mezzi di servizio. Il cortile che circonda la scuola è molto ampio e presenta un'equilibrata distribuzione fra gli spazi verdi e quelli destinati al gioco.Il Comune di Trento ha provveduto ad una sistemazione degli spazi con attrezzatura per il gioco e l' educazione motoria. (campo di mini basket e volley).Attualmente tutto l'edificio è a norma di legge, l'impianto elettrico è stato adeguato alle norme CEE ed è riscaldato da un impianto a metano.L'edificio, ubicato nel centro storico del paese, è stato inaugurato nel 1955.La pianta riproduce nella sua forma il profilo della lettera H, sostenuta da numerose colonne che creano due ampi spazi coperti , utilissimi per il gioco nelle …Altro","SCUOLA PRIMARIA ""A. DEGASPERI"" SARDAGNA"
