school_id,miur_code,text_review,school_name
"29877
",TNPC02000A,È una scuola scadente. I Prof sono cattivi.,"

                
LICEO CLASSICO
            
"
"29877
",TNPC02000A,(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale)I studied there! Very nice experience(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale) …Altro,"

                
LICEO CLASSICO
            
"
"29878
",TNPC02000A,L'ho frequentata e posso affermare che è un'ottima scuola.,"

                
LICEO LINGUISTICO
            
"
"29878
",TNPC02000A,Sono uno studente e sono soddisfatto della scuola. I laboratori sono un po’ datati ma ben forniti...,"

                
LICEO LINGUISTICO
            
"
"29878
",TNPC02000A,È una scuola scadente. I Prof sono cattivi.,"

                
LICEO LINGUISTICO
            
"
"29878
",TNPC02000A,(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale)I studied there! Very nice experience(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale) …Altro,"

                
LICEO LINGUISTICO
            
"
"29879
",TNPC02000A,L'ho frequentata e posso affermare che è un'ottima scuola.,"

                
LICEO SCIENTIFICO
            
"
"29879
",TNPC02000A,Sono uno studente e sono soddisfatto della scuola. I laboratori sono un po’ datati ma ben forniti...,"

                
LICEO SCIENTIFICO
            
"
"29879
",TNPC02000A,È una scuola scadente. I Prof sono cattivi.,"

                
LICEO SCIENTIFICO
            
"
"29879
",TNPC02000A,(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale)I studied there! Very nice experience(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale) …Altro,"

                
LICEO SCIENTIFICO
            
"
"29880
",TNPC02000A,L'ho frequentata e posso affermare che è un'ottima scuola.,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29880
",TNPC02000A,Sono uno studente e sono soddisfatto della scuola. I laboratori sono un po’ datati ma ben forniti...,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29880
",TNPC02000A,È una scuola scadente. I Prof sono cattivi.,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29880
",TNPC02000A,(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale)I studied there! Very nice experience(Traduzione di Google) Ho studiato lì! Esperienza molto bella(Originale) …Altro,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29883
",TNPM01000X,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,"

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro","

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.","

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.","

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,5 stelle perchè la connessione va veloce in quella scuola :),"

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,Er sugo sgravato,"

                
LICEO DELLE SCIENZE UMANE
            
"
"29883
",TNPM01000X,Ci gira gente losca,"

                
LICEO DELLE SCIENZE UMANE
            
"
"29884
",TNPM01000X,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,5 stelle perchè la connessione va veloce in quella scuola :),"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,Er sugo sgravato,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29884
",TNPM01000X,Ci gira gente losca,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29885
",TNPM010509,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,5 stelle perchè la connessione va veloce in quella scuola :),"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,Er sugo sgravato,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29885
",TNPM010509,Ci gira gente losca,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE
            
"
"29894
",TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'","

                
LICEO DELLE SCIENZE UMANE
            
"
"29894
",TNPM02000E,molto bel edificio con vista mare,"

                
LICEO DELLE SCIENZE UMANE
            
"
"29894
",TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.","

                
LICEO DELLE SCIENZE UMANE
            
"
"29895
",TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29895
",TNPM02000E,molto bel edificio con vista mare,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29895
",TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.","

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
"
"29897
",TNPC04000G,Edificio antico posizionato in centro città è un liceo classico,"

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,Ti viene l'ebola se entri,"

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,Scuola impegnativa ma molto bella e da tante soddisfazioni,"

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,"Fortunati Voi che frequentate questo storico eminente Istituto che Cesare Battisti ebbe annoverato tra i suoi illustri allievi, Eroe indimenticato...","

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,"Alla fine non sanno scrivere dei messaggi su WhatsApp, fare semplici calcoli e non sanno il significato di ""nessuno""","

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,"Accoglienza che lascia desiderare, poche attrazioni all'interno","

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,Da visitare la Biblioteca al secondo piano.,"

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,medio,"

                
LICEO CLASSICO
            
"
"29897
",TNPC04000G,(Traduzione di Google) Oh!(Originale)Wow,"

                
LICEO CLASSICO
            
"
"29901
",TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro","

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Ottima scuola,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,ci sono persone strane. Sconsigliata,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...","

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Ottimo istituto,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Architettura e parco notevoli,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,Gucci,"

                
LICEO SCIENTIFICO
            
"
"29901
",TNPS01000V,👍🏻,"

                
LICEO SCIENTIFICO
            
"
"29902
",TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro","

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Ottima scuola,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,ci sono persone strane. Sconsigliata,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...","

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Ottimo istituto,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Architettura e parco notevoli,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,Gucci,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29902
",TNPS01000V,👍🏻,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
