,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO
243,243,F.P.S.M. Delegation,"Via Gazzoletti - Santa Margherita, 35",0464-696494,,s.margherita.presidente@fpsm.tn.it,,s.margherita.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI S. MARGHERITA DI ALA,30126,/Scuole/Scuola-dell-infanzia-di-S.-Margherita-di-Ala2,134,Ala
244,244,F.P.S.M. Delegation,"Piazza Conciliazione, 3/B",0464-683225,,sabbionara.presidente@fpsm.tn.it,,sabbionara.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SABBIONARA,30128,/Scuole/Scuola-dell-infanzia-di-Sabbionara2,135,Avio
245,245,F.P.S.M. Delegation,"Via Laghetto - San Martino Di Castrozza, 30",0439-768666,,s.martino.castrozza.presidente@fpsm.tn.it,,s.martino.castrozza.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SAN MARTINO DI C.,30130,/Scuole/Scuola-dell-infanzia-di-San-Martino-di-C2,136,Primiero San Martino di Castrozza
246,246,F.P.S.M. Delegation,"Via Caffaro - Sarche - Calavino, 6",0461-564028,,sarche.presidente@fpsm.tn.it,,sarche.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SARCHE,30132,/Scuole/Scuola-dell-infanzia-di-Sarche2,137,Madruzzo
247,247,F.P.S.M. Delegation,"Via Visintainer, 15",0461-762268,,scurelle.presidente@fpsm.tn.it,,scurelle.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SCURELLE,30134,/Scuole/Scuola-dell-infanzia-di-Scurelle2,138,Scurelle
248,248,F.P.S.M. Delegation,"Via Sonora - Segno - Taio, 18",0463-468064,,segno.presidente@fpsm.tn.it,,segno.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SEGNO,30136,/Scuole/Scuola-dell-infanzia-di-Segno2,139,Predaia
249,249,F.P.S.M. Delegation,"Frazione Stedro, 80",327-3311981,,segonzano.presidente@fpsm.tn.it,,segonzano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SEGONZANO,30138,/Scuole/Scuola-dell-infanzia-di-Segonzano2,140,Segonzano
250,250,F.P.S.M. Delegation,"Via Ingenger Tomasi - Serravalle, 5",0464-696304,,serravalle.presidente@fpsm.tn.it,,serravalle.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SERRAVALLE,30140,/Scuole/Scuola-dell-infanzia-di-Serravalle2,141,Ala
251,251,F.P.S.M. Delegation,"Via Asilo - Siror, 1",0439-62790,,siror.presidente@fpsm.tn.it,,siror.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SIROR,30144,/Scuole/Scuola-dell-infanzia-di-Siror2,142,Primiero San Martino di Castrozza
252,252,F.P.S.M. Delegation,"Via Torre - Smarano, 6",0463-536702,,smarano.presidente@fpsm.tn.it,,smarano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SMARANO,30146,/Scuole/Scuola-dell-infanzia-di-Smarano2,143,Predaia
253,253,F.P.S.M. Delegation,"Via Canelli - Sopramonte, 5",0461-867021,,sopramonte.presidente@fpsm.tn.it,,sopramonte.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SOPRAMONTE,30148,/Scuole/Scuola-dell-infanzia-di-Sopramonte2,144,Trento
254,254,F.P.S.M. Delegation,"Via S Vigilio, 5",0465-801326,,spiazzo.rendena.contabile@fpsm.tn.it,,spiazzo.rendena.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SPIAZZO RENDENA,30150,/Scuole/Scuola-dell-infanzia-di-Spiazzo-Rendena2,145,Spiazzo
255,255,F.P.S.M. Delegation,"Via dell Asilo, 2",0461-653390,,spormaggiore.contabile@fpsm.tn.it,,spormaggiore.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SPORMAGGIORE,30152,/Scuole/Scuola-dell-infanzia-di-Spormaggiore2,146,Spormaggiore
256,256,F.P.S.M. Delegation,"Piazza Dante, 15",0465-771019,,stenico.presidente@fpsm.tn.it,,stenico.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI STENICO,30154,/Scuole/Scuola-dell-infanzia-di-Stenico2,147,Stenico
257,257,F.P.S.M. Delegation,"Via S Floriano, 22",0465-296084,,storo.presidente@fpsm.tn.it,,storo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI STORO,30156,/Scuole/Scuola-dell-infanzia-di-Storo2,148,Storo
258,258,F.P.S.M. Delegation,"Piazza IV Novembre - Strigno, 11",0461-762327,,strigno.presidente@fpsm.tn.it,,strigno.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI STRIGNO,30158,/Scuole/Scuola-dell-infanzia-di-Strigno2,149,Castel Ivano
259,259,F.P.S.M. Delegation,"Via Dell Asilo, 5",0461-538471,,susa.presidente@fpsm.tn.it,,susa.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI SUSÀ,30160,/Scuole/Scuola-dell-infanzia-di-Susa2,150,Pergine Valsugana
260,260,F.P.S.M. Delegation,"Viale Trento, 4",0465-501433,,carisolo.presidente@fpsm.tn.it,,carisolo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CARISOLO,29960,/Scuole/Scuola-dell-infanzia-di-Carisolo2,151,Carisolo
261,261,F.P.S.M. Delegation,"Via della Pontara - Casez, 10",0463-434219,,casez.presidente@fpsm.tn.it,,casez.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CASEZ,29962,/Scuole/Scuola-dell-infanzia-di-Casez2,152,Sanzeno
262,262,F.P.S.M. Delegation,"Via Caduti, 1",0464-801242,,castellano.presidente@fpsm.tn.it,,castellano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CASTELLANO,29964,/Scuole/Scuola-dell-infanzia-di-Castellano2,153,Villa Lagarina
263,263,F.P.S.M. Delegation,"Via Latemar, 2",0462-341153,,castello.fiemme.segretario@fpsm.tn.it,,castello.fiemme.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CASTELLO DI FIEMME,29966,/Scuole/Scuola-dell-infanzia-di-Castello-Di-Fiemme2,154,Castello-Molina di Fiemme
264,264,F.P.S.M. Delegation,"Via IV Novembre, 19",0461-568548,,cavedine.presidente@fpsm.tn.it,,cavedine.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CAVEDINE,29972,/Scuole/Scuola-dell-infanzia-di-Cavedine2,155,Cavedine
265,265,F.P.S.M. Delegation,"Piazza Zanotelli - Cembra, 1",0461-680173,,cembra.presidente@fpsm.tn.it,,cembra.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CEMBRA,29974,/Scuole/Scuola-dell-infanzia-di-Cembra2,156,Cembra Lisignago
266,266,F.P.S.M. Delegation,"Via Canestrini - Chizzola, 1",0464-696397,,chizzola.presidente@fpsm.tn.it,,chizzola.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CHIZZOLA,29976,/Scuole/Scuola-dell-infanzia-di-Chizzola2,157,Ala
267,267,F.P.S.M. Delegation,"Via Mattioli, 13",0463-625164,,cles.presidente@fpsm.tn.it,,cles.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CLES,29978,/Scuole/Scuola-dell-infanzia-di-Cles2,158,Cles
268,268,F.P.S.M. Delegation,"Via di S Stefano, 2/A",0463-1980632,,cloz.brez.presidente@fpsm.tn.it,,cloz.brez.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CLOZ E BREZ,29980,/Scuole/Scuola-dell-infanzia-di-Cloz-e-Brez2,159,Novella
269,269,F.P.S.M. Delegation,"Via Roma - Condino, 37",0465-621009,,condino.presidente@fpsm.tn.it,,condino.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CONDINO,29982,/Scuole/Scuola-dell-infanzia-di-Condino2,160,Borgo Chiese
270,270,F.P.S.M. Delegation,"Via delle antiche fontane - Coredo, 20",0463-536416,,coredo.segretario@fpsm.tn.it,,coredo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI COREDO,29984,/Scuole/Scuola-dell-infanzia-di-Coredo2,161,Predaia
271,271,F.P.S.M. Delegation,"Via Bresadola, 6",0461-823359,,trento.cristore.segretario@fpsm.tn.it,,trento.cristore.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CRISTO RE -TRENTO,29986,/Scuole/Scuola-dell-infanzia-di-Cristo-Re-Trento2,162,Trento
272,272,F.P.S.M. Delegation,"Via S Biagio, 30",0464-395693,,crosano.segretario@fpsm.tn.it,,crosano.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI CROSANO,29988,/Scuole/Scuola-dell-infanzia-di-Crosano2,163,Brentonico
273,273,F.P.S.M. Delegation,"Via Garibaldi, 33",0463-437181,,dambel.presidente@fpsm.tn.it,,dambel.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI DAMBEL,29990,/Scuole/Scuola-dell-infanzia-di-Dambel2,164,Dambel
274,274,F.P.S.M. Delegation,"Via Alla Chiesa - Dimaro, 26",0463-974301,,dimaro.contabile@fpsm.tn.it,,dimaro.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI DIMARO,29996,/Scuole/Scuola-dell-infanzia-di-Dimaro2,165,Dimaro Folgarida
275,275,F.P.S.M. Delegation,"Via Perlaia - Faver, 17",+39 328 7310914,,faver.presidente@fpsm.tn.it,,faver.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FAVER,29998,/Scuole/Scuola-dell-infanzia-di-Faver2,166,Altavalle
276,276,F.P.S.M. Delegation,"Piazza S Sebastiano, 24",0465-735129,,fiave.contabile@fpsm.tn.it,,fiave.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FIAVÈ,30000,/Scuole/Scuola-dell-infanzia-di-Fiave2,167,Fiavè
277,277,F.P.S.M. Delegation,"Viale Marconi - Pieve, 1",0439-762196,0439764911,fiera.presidente@fpsm.tn.it,,fiera.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FIERA DI PRIMIERO,30002,/Scuole/Scuola-dell-infanzia-di-Fiera-di-Primiero2,168,Primiero San Martino di Castrozza
278,278,F.P.S.M. Delegation,"Piazza Don Stefenelli - Fondo, 5",0463-831254,,fondo.contabile@fpsm.tn.it,,fondo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FONDO,30004,/Scuole/Scuola-dell-infanzia-di-Fondo2,169,Borgo d'Anaunia
279,279,F.P.S.M. Delegation,"Via Del Borgolet, 16",0461-849351,,fornace.presidente@fpsm.tn.it,,fornace.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI FORNACE,30006,/Scuole/Scuola-dell-infanzia-di-Fornace2,170,Fornace
280,280,F.P.S.M. Delegation,"Via S Anna, 9",0461-990296,,gardolo.segretario@fpsm.tn.it,,gardolo.segretario@fpsm.tn.it,,,SCUOLA DELL'INFANZIA DI GARDOLO,30008,/Scuole/Scuola-dell-infanzia-di-Gardolo2,171,Trento
281,281,Provincial,"Via della Toresèla, 1",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85806N,"SCUOLA PRIMARIA ""A. DEGASPERI"" SARDAGNA",29704,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
282,282,Provincial,"Via Schmid, 4",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85802D,"SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO",29705,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
283,283,Provincial,"Via Stoppani, 3",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85801C,"SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO",29706,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
284,284,Provincial,"Via Canelli - Sopramonte, 1",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85805L,"SCUOLA PRIMARIA ""S. PERTINI"" SOPRAMONTE",29707,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
285,285,Provincial,"Localita La Vela, 3",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85803E,"SCUOLA PRIMARIA ""SAN VIGILIO"" VELA",29708,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
286,286,Provincial,"Via di Coltura, 7",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85804G,SCUOLA PRIMARIA CADINE,29709,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
287,287,Provincial,"Corso Buonarroti, 50",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNMM85801B,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO",29710,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62,172,Trento
288,288,Provincial,"Via Serafini - Madonna di Campiglio, 9",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834054,"SCUOLA PRIMARIA ""G. B. RIGHI"" MADONNA DI CAMPIGLIO",29718,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Tre Ville
289,289,Provincial,"Via Collini Borciol, 18",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834043,"SCUOLA PRIMARIA ""N. BOLOGNINI"" PINZOLO",29719,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Pinzolo
290,290,Provincial,"Frazione Fisto, 112",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834065,"SCUOLA PRIMARIA ""S. MASSARI"" SPIAZZO RENDENA",29720,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Spiazzo
291,291,Provincial,"Via Regina Elena, 43",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE83401X,"SCUOLA PRIMARIA ""T. GIUSTINA"" CADERZONE",29721,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Caderzone Terme
292,292,Provincial,"Via Presanella, 23",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834032,"SCUOLA PRIMARIA ""V. GABRIOTTI"" GIUSTINO",29722,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Giustino
293,293,Provincial,"Via Verdi, 18/B",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834021,SCUOLA PRIMARIA CARISOLO,29723,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Carisolo
294,294,Provincial,"Via Dare - Dare, 111",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834076,SCUOLA PRIMARIA DARE',29724,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Porte di Rendena
295,295,Provincial,"Frazione Fisto, 112",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83402X,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. DE AVERARIA"" SPIAZZO RENDENA",29725,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Spiazzo
296,296,Provincial,"Via Serafini - Madonna di Campiglio, 9",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM834031,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. RIGHI"" MADONNA DI CAMPIGLIO",29726,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Tre Ville
297,297,Provincial,"Via Collini Borciol, 18",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83401V,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. DA VINCI"" PINZOLO",29727,/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2,173,Pinzolo
298,298,Provincial,"Piazza Maria Assunta - Calavino, 1",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84405P,SCUOLA PRIMARIA CALAVINO,29729,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Madruzzo
299,299,Provincial,"Via Don Negri, 21",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84406Q,SCUOLA PRIMARIA CAVEDINE,29730,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine
300,300,Provincial,"Piazza Repubblica, 1",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84409V,SCUOLA PRIMARIA DRO,29731,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro
301,301,Provincial,"Piazza Mercato,",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE844101,SCUOLA PRIMARIA PIETRAMURATA,29732,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro
302,302,Provincial,"Via Caffaro - Sarche - Calavino, 2",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84401E,SCUOLA PRIMARIA SARCHE CALAVINO,29733,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Madruzzo
303,303,Provincial,"Via Degasperi - Terlago, 5",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84402G,SCUOLA PRIMARIA TERLAGO,29734,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi
304,304,Provincial,"Via Roma - Vezzano, 3",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84403L,SCUOLA PRIMARIA VEZZANO,29735,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi
305,305,Provincial,"Via Don Negri, 21",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84407R,SCUOLA PRIMARIA VIGO CAVEDINE,29736,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine
306,306,Provincial,"Via XXV Aprile, 7",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84402E,"SCUOLA SECONDARIA DI PRIMO GRADO ""C. MADRUZZO"" CAVEDINE",29737,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Cavedine
307,307,Provincial,"Via S Antonio, 17",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84403G,"SCUOLA SECONDARIA DI PRIMO GRADO ""NUOVA EUROPA"" DRO",29738,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Dro
308,308,Provincial,"Via Roma - Vezzano, 3",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNMM84401D,"SCUOLA SECONDARIA DI PRIMO GRADO ""S. BELLESINI"" VEZZANO",29739,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2,174,Vallelaghi
309,309,Provincial,"Via dei Concei - Enguiso - Concei, 27",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80601Q,"SCUOLA PRIMARIA ""O. FERRARI"" ENGUISO",29741,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro
310,310,Provincial,"Via Sartori - Molina di Ledro, 27",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80602R,SCUOLA PRIMARIA MOLINA DI LEDRO,29742,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro
311,311,Provincial,"Piazza Milin - Tiarno di Sopra, 14",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNEE80603T,SCUOLA PRIMARIA TIARNO DI SOPRA,29743,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro
312,312,Provincial,"Via Falcone e Borsellino - Bezzecca, 2",+39 0464 592800,+39 0464 592819,ic.vallediledro@pec.provincia.tn.it,dir.ic.bezzecca@scuole.provincia.tn.it,segr.ic.bezzecca@scuole.provincia.tn.it,http://www.icvallediledro.it,TNMM80601P,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. GARIBALDI"" BEZZECCA",29744,/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DI-LEDRO2,175,Ledro
313,313,Provincial,"Via Venezia - Bosentino, 12/A",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE803029,"SCUOLA PRIMARIA ""A. FOGAZZARO"" VATTARO",29746,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana
314,314,Provincial,"Via Don Rossi - Centa San Nicolo, 4",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE80303A,"SCUOLA PRIMARIA ""DON T. SEGNANA"" CENTA SAN NICOLO'",29747,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana
315,315,Provincial,"Via Garibaldi - Vigolo Vattaro, 8",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNEE803018,SCUOLA PRIMARIA VIGOLO VATTARO,29748,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana
316,316,Provincial,"Via Garibaldi - Vigolo Vattaro, 8",+39 0461 848878,+39 0461 845217,ic.vigolovattaro@pec.provincia.tn.it,dir.vigolovattaro@scuole.provincia.tn.it,segr.vigolovattaro@scuole.provincia.tn.it,http://www.icvigolovattaro.it,TNMM803017,SCUOLA SECONDARIA DI PRIMO GRADO VIGOLO VATTARO,29749,/Scuole/ISTITUTO-COMPRENSIVO-VIGOLO-VATTARO2,176,Altopiano della Vigolana
317,317,Provincial,"Via Romani, 12",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE84606B,"SCUOLA PRIMARIA ""L. VICENTINI"" NOMI",29751,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Nomi
318,318,Provincial,"Via Stockstadt Am Rhein, 9",+39 0464 411312,+39 0464 411705,ic.villalagarina@pec.provincia.tn.it,dir.ic.villalagarina@scuole.provincia.tn.it,segr.ic.villalagarina@scuole.provincia.tn.it,http://www.icvillalagarina.it,TNEE846038,"SCUOLA PRIMARIA ""P. LODRON"" VILLA LAGARINA",29752,/Scuole/ISTITUTO-COMPRENSIVO-VILLA-LAGARINA2,177,Villa Lagarina
