school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id
Delega F.P.S.M.,"Strada del Toat - San Lorenzo,
    
4 -
    
38078    
SAN LORENZO DORSINO",0465-734005,,san.lorenzo.banale.segretario@fpsm.tn.it,,san.lorenzo.banale.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di S. Lorenzo In Banale
            
","30124
",/Scuole/Scuola-dell-infanzia-di-S.-Lorenzo-in-Banale2
Delega F.P.S.M.,"Via Gazzoletti - Santa Margherita,
    
35 -
    
38061    
ALA",0464-696494,,s.margherita.presidente@fpsm.tn.it,,s.margherita.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di S. Margherita di Ala
            
","30126
",/Scuole/Scuola-dell-infanzia-di-S.-Margherita-di-Ala2
Delega F.P.S.M.,"Piazza Conciliazione,
    
3/B -
    
38063    
AVIO",0464-683225,,sabbionara.presidente@fpsm.tn.it,,sabbionara.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Sabbionara
            
","30128
",/Scuole/Scuola-dell-infanzia-di-Sabbionara2
Delega F.P.S.M.,"Via Laghetto - San Martino Di Castrozza,
    
30 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",0439-768666,,s.martino.castrozza.presidente@fpsm.tn.it,,s.martino.castrozza.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di San Martino di C.
            
","30130
",/Scuole/Scuola-dell-infanzia-di-San-Martino-di-C2
Delega F.P.S.M.,"Via Caffaro - Sarche - Calavino,
    
6 -
    
38076    
MADRUZZO",0461-564028,,sarche.presidente@fpsm.tn.it,,sarche.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Sarche
            
","30132
",/Scuole/Scuola-dell-infanzia-di-Sarche2
Delega F.P.S.M.,"Via Visintainer,
    
15 -
    
38050    
SCURELLE",0461-762268,,scurelle.presidente@fpsm.tn.it,,scurelle.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Scurelle
            
","30134
",/Scuole/Scuola-dell-infanzia-di-Scurelle2
Delega F.P.S.M.,"Via Sonora - Segno - Taio,
    
18 -
    
38012    
PREDAIA",0463-468064,,segno.presidente@fpsm.tn.it,,segno.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Segno
            
","30136
",/Scuole/Scuola-dell-infanzia-di-Segno2
Delega F.P.S.M.,"Frazione Stedro,
    
80 -
    
38047    
SEGONZANO",327-3311981,,segonzano.presidente@fpsm.tn.it,,segonzano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Segonzano
            
","30138
",/Scuole/Scuola-dell-infanzia-di-Segonzano2
Delega F.P.S.M.,"Via Ingenger Tomasi - Serravalle,
    
5 -
    
38061    
ALA",0464-696304,,serravalle.presidente@fpsm.tn.it,,serravalle.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Serravalle
            
","30140
",/Scuole/Scuola-dell-infanzia-di-Serravalle2
Delega F.P.S.M.,"Via Asilo - Siror,
    
1 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",0439-62790,,siror.presidente@fpsm.tn.it,,siror.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Siror
            
","30144
",/Scuole/Scuola-dell-infanzia-di-Siror2
Delega F.P.S.M.,"Via Torre - Smarano,
    
6 -
    
38012    
PREDAIA",0463-536702,,smarano.presidente@fpsm.tn.it,,smarano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Smarano
            
","30146
",/Scuole/Scuola-dell-infanzia-di-Smarano2
Delega F.P.S.M.,"Via Canelli - Sopramonte,
    
5 -
    
38123    
TRENTO",0461-867021,,sopramonte.presidente@fpsm.tn.it,,sopramonte.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Sopramonte
            
","30148
",/Scuole/Scuola-dell-infanzia-di-Sopramonte2
Delega F.P.S.M.,"Via S Vigilio,
    
5 -
    
38088    
SPIAZZO",0465-801326,,spiazzo.rendena.contabile@fpsm.tn.it,,spiazzo.rendena.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Spiazzo Rendena
            
","30150
",/Scuole/Scuola-dell-infanzia-di-Spiazzo-Rendena2
Delega F.P.S.M.,"Via dell Asilo,
    
2 -
    
38010    
SPORMAGGIORE",0461-653390,,spormaggiore.contabile@fpsm.tn.it,,spormaggiore.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Spormaggiore
            
","30152
",/Scuole/Scuola-dell-infanzia-di-Spormaggiore2
Delega F.P.S.M.,"Piazza Dante,
    
15 -
    
38070    
STENICO",0465-771019,,stenico.presidente@fpsm.tn.it,,stenico.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Stenico
            
","30154
",/Scuole/Scuola-dell-infanzia-di-Stenico2
Delega F.P.S.M.,"Via S Floriano,
    
22 -
    
38089    
STORO",0465-296084,,storo.presidente@fpsm.tn.it,,storo.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Storo
            
","30156
",/Scuole/Scuola-dell-infanzia-di-Storo2
Delega F.P.S.M.,"Piazza IV Novembre - Strigno,
    
11 -
    
38059    
CASTEL IVANO",0461-762327,,strigno.presidente@fpsm.tn.it,,strigno.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Strigno
            
","30158
",/Scuole/Scuola-dell-infanzia-di-Strigno2
Delega F.P.S.M.,"Via Dell Asilo,
    
5 -
    
38057    
PERGINE VALSUGANA",0461-538471,,susa.presidente@fpsm.tn.it,,susa.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Susà
            
","30160
",/Scuole/Scuola-dell-infanzia-di-Susa2
Delega F.P.S.M.,"Viale Trento,
    
4 -
    
38080    
CARISOLO",0465-501433,,carisolo.presidente@fpsm.tn.it,,carisolo.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Carisolo
            
","29960
",/Scuole/Scuola-dell-infanzia-di-Carisolo2
Delega F.P.S.M.,"Via della Pontara - Casez,
    
10 -
    
38010    
SANZENO",0463-434219,,casez.presidente@fpsm.tn.it,,casez.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Casez
            
","29962
",/Scuole/Scuola-dell-infanzia-di-Casez2
Delega F.P.S.M.,"Via Caduti,
    
1 -
    
38060    
VILLA LAGARINA",0464-801242,,castellano.presidente@fpsm.tn.it,,castellano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Castellano
            
","29964
",/Scuole/Scuola-dell-infanzia-di-Castellano2
Delega F.P.S.M.,"Via Latemar,
    
2 -
    
38030    
CASTELLO-MOLINA DI FIEMME",0462-341153,,castello.fiemme.segretario@fpsm.tn.it,,castello.fiemme.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Castello Di Fiemme
            
","29966
",/Scuole/Scuola-dell-infanzia-di-Castello-Di-Fiemme2
Delega F.P.S.M.,"Via IV Novembre,
    
19 -
    
38073    
CAVEDINE",0461-568548,,cavedine.presidente@fpsm.tn.it,,cavedine.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Cavedine
            
","29972
",/Scuole/Scuola-dell-infanzia-di-Cavedine2
Delega F.P.S.M.,"Piazza Zanotelli - Cembra,
    
1 -
    
38034    
CEMBRA LISIGNAGO",0461-680173,,cembra.presidente@fpsm.tn.it,,cembra.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Cembra
            
","29974
",/Scuole/Scuola-dell-infanzia-di-Cembra2
Delega F.P.S.M.,"Via Canestrini - Chizzola,
    
1 -
    
38061    
ALA",0464-696397,,chizzola.presidente@fpsm.tn.it,,chizzola.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Chizzola
            
","29976
",/Scuole/Scuola-dell-infanzia-di-Chizzola2
Delega F.P.S.M.,"Via Mattioli,
    
13 -
    
38023    
CLES",0463-625164,,cles.presidente@fpsm.tn.it,,cles.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Cles
            
","29978
",/Scuole/Scuola-dell-infanzia-di-Cles2
Delega F.P.S.M.,"Via di S Stefano,
    
2/A -
    
38028    
NOVELLA",0463-1980632,,cloz.brez.presidente@fpsm.tn.it,,cloz.brez.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Cloz e Brez
            
","29980
",/Scuole/Scuola-dell-infanzia-di-Cloz-e-Brez2
Delega F.P.S.M.,"Via Roma - Condino,
    
37 -
    
38083    
BORGO CHIESE",0465-621009,,condino.presidente@fpsm.tn.it,,condino.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Condino
            
","29982
",/Scuole/Scuola-dell-infanzia-di-Condino2
Delega F.P.S.M.,"Via delle antiche fontane - Coredo,
    
20 -
    
38012    
PREDAIA",0463-536416,,coredo.segretario@fpsm.tn.it,,coredo.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Coredo
            
","29984
",/Scuole/Scuola-dell-infanzia-di-Coredo2
Delega F.P.S.M.,"Via Bresadola,
    
6 -
    
38121    
TRENTO",0461-823359,,trento.cristore.segretario@fpsm.tn.it,,trento.cristore.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Cristo Re -Trento
            
","29986
",/Scuole/Scuola-dell-infanzia-di-Cristo-Re-Trento2
Delega F.P.S.M.,"Via S Biagio,
    
30 -
    
38060    
BRENTONICO",0464-395693,,crosano.segretario@fpsm.tn.it,,crosano.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Crosano
            
","29988
",/Scuole/Scuola-dell-infanzia-di-Crosano2
Delega F.P.S.M.,"Via Garibaldi,
    
33 -
    
38010    
DAMBEL",0463-437181,,dambel.presidente@fpsm.tn.it,,dambel.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Dambel
            
","29990
",/Scuole/Scuola-dell-infanzia-di-Dambel2
Delega F.P.S.M.,"Via Alla Chiesa - Dimaro,
    
26 -
    
38025    
DIMARO FOLGARIDA",0463-974301,,dimaro.contabile@fpsm.tn.it,,dimaro.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Dimaro
            
","29996
",/Scuole/Scuola-dell-infanzia-di-Dimaro2
Delega F.P.S.M.,"Via Perlaia - Faver,
    
17 -
    
38030    
ALTAVALLE",+39 328 7310914,,faver.presidente@fpsm.tn.it,,faver.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Faver
            
","29998
",/Scuole/Scuola-dell-infanzia-di-Faver2
Delega F.P.S.M.,"Piazza S Sebastiano,
    
24 -
    
38075    
FIAVE'",0465-735129,,fiave.contabile@fpsm.tn.it,,fiave.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Fiavè
            
","30000
",/Scuole/Scuola-dell-infanzia-di-Fiave2
Delega F.P.S.M.,"Viale Marconi - Pieve,
    
1 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",0439-762196,0439764911,fiera.presidente@fpsm.tn.it,,fiera.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Fiera di Primiero
            
","30002
",/Scuole/Scuola-dell-infanzia-di-Fiera-di-Primiero2
Delega F.P.S.M.,"Piazza Don Stefenelli - Fondo,
    
5 -
    
38020    
BORGO D'ANAUNIA",0463-831254,,fondo.contabile@fpsm.tn.it,,fondo.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Fondo
            
","30004
",/Scuole/Scuola-dell-infanzia-di-Fondo2
Delega F.P.S.M.,"Via Del Borgolet,
    
16 -
    
38040    
FORNACE",0461-849351,,fornace.presidente@fpsm.tn.it,,fornace.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Fornace
            
","30006
",/Scuole/Scuola-dell-infanzia-di-Fornace2
Delega F.P.S.M.,"Via S Anna,
    
9 -
    
38121    
TRENTO",0461-990296,,gardolo.segretario@fpsm.tn.it,,gardolo.segretario@fpsm.tn.it,,,"

                
Scuola dell'Infanzia di Gardolo
            
","30008
",/Scuole/Scuola-dell-infanzia-di-Gardolo2
Provinciale,"Via della Toresèla,
    
1 -
    
38123    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85806N,"

                
SCUOLA PRIMARIA ""A. DEGASPERI"" SARDAGNA
            
","29704
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Via Schmid,
    
4 -
    
38121    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85802D,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
","29705
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Via Stoppani,
    
3 -
    
38121    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85801C,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
","29706
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Via Canelli - Sopramonte,
    
1 -
    
38123    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85805L,"

                
SCUOLA PRIMARIA ""S. PERTINI"" SOPRAMONTE
            
","29707
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Localita La Vela,
    
3 -
    
38121    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85803E,"

                
SCUOLA PRIMARIA ""SAN VIGILIO"" VELA
            
","29708
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Via di Coltura,
    
7 -
    
38123    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNEE85804G,"

                
SCUOLA PRIMARIA CADINE
            
","29709
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Corso Buonarroti,
    
50 -
    
38122    
TRENTO",+39 0461 236214,+39 0461 230583,ic.trento6@pec.provincia.tn.it,dir.ic.tn6@scuole.provincia.tn.it,segr.ic.tn6@scuole.provincia.tn.it,http://www.ictrento6.it,TNMM85801B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
","29710
",/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-62
Provinciale,"Via Serafini - Madonna di Campiglio,
    
9 -
    
38070    
TRE VILLE",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834054,"

                
SCUOLA PRIMARIA ""G. B. RIGHI"" MADONNA DI CAMPIGLIO
            
","29718
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Collini Borciol,
    
18 -
    
38086    
PINZOLO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834043,"

                
SCUOLA PRIMARIA ""N. BOLOGNINI"" PINZOLO
            
","29719
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Frazione Fisto,
    
 112 -
    
38088    
SPIAZZO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834065,"

                
SCUOLA PRIMARIA ""S. MASSARI"" SPIAZZO RENDENA
            
","29720
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Regina Elena,
    
43 -
    
38080    
CADERZONE TERME",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE83401X,"

                
SCUOLA PRIMARIA ""T. GIUSTINA"" CADERZONE
            
","29721
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Presanella,
    
23 -
    
38086    
GIUSTINO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834032,"

                
SCUOLA PRIMARIA ""V. GABRIOTTI"" GIUSTINO
            
","29722
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Verdi,
    
18/B -
    
38080    
CARISOLO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834021,"

                
SCUOLA PRIMARIA CARISOLO
            
","29723
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Dare - Dare,
    
111 -
    
38080    
PORTE DI RENDENA",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNEE834076,"

                
SCUOLA PRIMARIA DARE'
            
","29724
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Frazione Fisto,
    
 112 -
    
38088    
SPIAZZO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83402X,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""B. DE AVERARIA"" SPIAZZO RENDENA
            
","29725
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Serafini - Madonna di Campiglio,
    
9 -
    
38070    
TRE VILLE",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM834031,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. RIGHI"" MADONNA DI CAMPIGLIO
            
","29726
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Via Collini Borciol,
    
18 -
    
38086    
PINZOLO",+39 0465 501139,+39 0465 512119,ic.valrendena@pec.provincia.tn.it,dir.ic.valrendena@scuole.provincia.tn.it,segr.ic.valrendena@scuole.provincia.tn.it,http://www.icvalrendena.it,TNMM83401V,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. DA VINCI"" PINZOLO
            
","29727
",/Scuole/ISTITUTO-COMPRENSIVO-VAL-RENDENA2
Provinciale,"Piazza Maria Assunta - Calavino,
    
1 -
    
38076    
MADRUZZO",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84405P,"

                
SCUOLA PRIMARIA CALAVINO
            
","29729
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Via Don Negri,
    
21 -
    
38073    
CAVEDINE",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84406Q,"

                
SCUOLA PRIMARIA CAVEDINE
            
","29730
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Piazza Repubblica,
    
 1 -
    
38074    
DRO",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84409V,"

                
SCUOLA PRIMARIA DRO
            
","29731
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Piazza Mercato,
     -
    
38074    
DRO",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE844101,"

                
SCUOLA PRIMARIA PIETRAMURATA
            
","29732
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Via Caffaro - Sarche - Calavino,
    
2 -
    
38076    
MADRUZZO",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84401E,"

                
SCUOLA PRIMARIA SARCHE CALAVINO
            
","29733
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Via Degasperi - Terlago,
    
5 -
    
38070    
VALLELAGHI",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84402G,"

                
SCUOLA PRIMARIA TERLAGO
            
","29734
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Via Roma - Vezzano,
    
3 -
    
38070    
VALLELAGHI",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84403L,"

                
SCUOLA PRIMARIA VEZZANO
            
","29735
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
Provinciale,"Via Don Negri,
    
21 -
    
38073    
CAVEDINE",+39 0461 864026,+39 0461 340648,ic.valledeilaghi@pec.provincia.tn.it,dir.ic.valledeilaghi@scuole.provincia.tn.it,segr.ic.valledeilaghi@scuole.provincia.tn.it,http://www.icvalledeilaghidro.it,TNEE84407R,"

                
SCUOLA PRIMARIA VIGO CAVEDINE
            
","29736
",/Scuole/ISTITUTO-COMPRENSIVO-VALLE-DEI-LAGHI-DRO2
